course,tier,key,unit,expected,tol,class,flags,leak,shipped,source,printed,display_scale,prompt_decimals,rounding_miss,answer_space,guess_p,owner_decision,fix,source_ref,display_ref,evidence
consequence,intermediate,yokri_surface_emissive_power_actual_w_m2,W/m2,37784.162897552,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,4.480025381781161e-07,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/FireExplorer.jsx:64 (Flame view, method = radiative fraction with soot)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),Chained internally from the unrounded flame length; prints six(). Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for.
consequence,intermediate,yokri_view_factor_max,dimensionless,0.04602429827467467,5e-13,display,[],False,,nextgen-panel,"{""decimals"": 12}",1.0,12,3.253300406846904e-13,,,True,"{""display"": ""/root/wt-b5-nextgen/src/components/course/panels/consequence/FireExplorer.jsx:146 -> make the Heat view take the Flame view's pool inputs (fuel, diameter, wind, viscosity, heat of combustion, radiative and soot fractions) instead of erhaArgs(), so it prints Fmax (twelve) and the heat flux (six) from the unrounded chain; alternatively print flame length and tilt to twelve decimals at FireExplorer.jsx:62-63""}","/root/wt-b5-nextgen/src/components/course/panels/consequence/FireExplorer.jsx:115 (View view, Fmax tile; inputs typed at :103-106)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:7 twelve = toFixed(12),"The View view takes flame length and tilt as TYPED numbers, and the Flame view prints them to six decimals only. Running the engine on the printed L = 20.618159 m and tilt = 53.023688 deg gives Fmax 0.046024297336 against expected 0.046024298275 (difference 9.4e-10, tol 5e-13). The Heat view that chains unrounded is hard-wired to ERHA (FireExplorer.jsx:146 erhaArgs()), so it cannot be set to YOKRI."
consequence,intermediate,yokri_solid_flame_heat_flux_w_m2,W/m2,1330.3270311907092,5e-07,display,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,1.9070921553066e-07,,,True,"{""display"": ""/root/wt-b5-nextgen/src/components/course/panels/consequence/FireExplorer.jsx:146 -> Heat view driven by the learner's pool inputs (same change as yokri_view_factor_max), printing six(r.heatFluxWM2) for YOKRI directly""}","/root/wt-b5-nextgen/src/components/course/panels/consequence/FireExplorer.jsx:161 (Heat view, ERHA only) / hand calc q = tau SEP Fmax",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),"The Heat view is fixed to ERHA (FireExplorer.jsx:146 base = erhaArgs(); only distance and tau are editable), so YOKRI's flux must be multiplied by hand from the printed SEP and the View view's Fmax. With the Fmax the panel yields (see view factor), 0.765 x 37784.162898 x 0.046024297336 = 1330.327004 against expected 1330.327031 (difference 2.7e-5, tol 5e-7). With an exact Fmax the hand product would pass (2.5e-8)."
consequence,advanced,pennington_blast_overpressure_pa,Pa,9394.478439157123,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,1.5712248568888754e-07,,,False,,/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:58 (Blast view),/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),TNT charge and distance typed; prints six(f.overpressurePa). Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for.
consequence,advanced,pennington_blast_distance_for_overpressure_m,m,86.70704808709807,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,8.709807275408821e-08,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:61 (Blast view, inverse)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),Charge and target overpressure typed; prints six(inv.distanceM). Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for.
consequence,advanced,pennington_overpressure_fatality_probability,probability,0.3241114439521945,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,4.439521945065472e-07,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:108 (Probit view, overpressure Probability; input in psig at :94)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),"The probit view takes psig, so the learner divides 65000 Pa by PA_PER_PSI as the brief says (advanced/m06.../l04-the-capstone-brief.md:24). Full-precision psig reproduces the answer exactly; psig typed to six decimals moves it by 2.5e-9, well inside tol 5e-7."
consequence,advanced,pennington_thermal_lethality_probability,probability,0.16721559730785146,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,4.026921485433821e-07,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:102 (Probit view, eisenberg)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),Heat flux and time typed; prints six(th.probability). Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for.
consequence,advanced,pennington_toxic_lethality_probability,probability,0.4079467919883339,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,2.0801166611406074e-07,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:166 (Toxic view, lees-chlorine, ppm)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),Prints six(r.probability). Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for.
consequence,advanced,pennington_ammonia_lethality_probability,probability,0.2606861594816057,5e-07,none,[],False,,nextgen-panel,"{""decimals"": 6}",1.0,6,1.594816056993409e-07,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/consequence/HarmExplorer.jsx:166 (Toxic view, lees-ammonia, typed in mg/m3 with molar mass and temperature)",/root/wt-b5-nextgen/src/components/course/panels/consequence/panelBits.jsx:6 six = toFixed(6),"Unit selector, molar mass 17.031 and temperature 288.15 editable; engine converts to the preset's ppm. Reproduced exactly (difference 0) by the vendored engine on the prompt inputs typed into the panel; tol 5e-7 is half a unit of the six decimals the panel prints and the prompt asks for."
corrosion,beginner,obigbo_co2_partial_pressure_bar,bar,3.2568539999999997,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m06-one-screen-end-to-end/l04-the-capstone-brief.md,,137.42 x 0.0237 = 3.256854 exactly; taught in beginner m02 l01. tol 5e-7 is half a unit of the prompt's six decimals.
corrosion,beginner,obigbo_h2s_partial_pressure_psia,psia,1.8535909939965283,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m01-what-this-screen-answers-and-what-it-withdrew/l05-the-units-this-engine-speaks.md:11,,"137.42 x 0.00093 x 14.503773800722 = 1.853591 (err 6e-9 at six decimals); the lesson prints the engine factor 14.503773800722, which the prompt names."
corrosion,beginner,obigbo_h2s_to_co2_mole_ratio,ratio,0.039240506329113925,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m06-one-screen-end-to-end/l04-the-capstone-brief.md,,0.00093/0.0237 = 0.0392405063; rounded to six decimals the error is 4.94e-7 against tol 5e-7.
corrosion,beginner,obigbo_reynolds_number,dimensionless,526834.8528092633,5e-05,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m06-one-screen-end-to-end/l04-the-capstone-brief.md,,860.19 x 3.4442 x 0.20272 / 0.00114 = 526834.852809; four decimals leaves 9.3e-6 against tol 5e-5 (half a unit of four decimals).
corrosion,beginner,obigbo_effective_inhibition_pct,percent,79.518,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m06-one-screen-end-to-end/l04-the-capstone-brief.md,,"87 x 0.914 = 79.518 exactly, a terminating decimal; tol 5e-7 is half a unit of six decimals."
corrosion,beginner,obigbo_metal_loss_ratio_vs_datasheet,ratio,1.5755384615384613,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/corrosion/beginner/m06-one-screen-end-to-end/l04-the-capstone-brief.md,,(1 - 0.79518)/(1 - 0.87) = 1.575538461...; six decimals gives error 4.6e-7 against tol 5e-7.
corrosion,intermediate,nembe_retained_metal_loss_fraction,fraction,0.17694999999999994,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,1 - 0.93 x 0.885 = 0.17695 exactly; tol half a unit of six decimals.
corrosion,intermediate,nembe_inhibitor_shortfall_pp,percentage points,10.694999999999993,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,93 - 93 x 0.885 = 10.695 exactly (intermediate m02 l01-l02 teach efficiency and availability as two inputs).
corrosion,intermediate,nembe_inhibited_rate_mmyr,mm/yr,0.35082106999999985,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,"1.9826 x 0.17695 = 0.35082107 exactly; six decimals is 7e-8 off, tol 5e-7."
corrosion,intermediate,nembe_remaining_life_yr,yr,6.769547792554197,1e-06,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,"(3.048 - 0.6731)/0.35082107 = 6.7695478; taught in intermediate m05 l01-l02 (allowance divided by rate, consumed depth first). tol 1e-6 is twice half a unit of six decimals."
corrosion,intermediate,nembe_required_allowance_mm,mm,6.314779259999997,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,"0.35082107 x 18 = 6.31477926 exactly; six decimals is 2.6e-7 off, tol 5e-7."
corrosion,intermediate,nembe_life_lost_to_availability_yr,yr,10.342901948766738,1e-06,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/intermediate/m06-which-film-governs/l04-the-capstone-brief.md,,Remaining allowance over 1.9826 x (1 - 0.93) minus 6.7695478 = 17.1124497 - 6.7695478 = 10.3429019; tol 1e-6.
corrosion,advanced,soku_tolerable_rate_mmyr,mm/yr,0.14174166666666665,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l01-what-rate-can-i-tolerate.md,,"(4.7625 - 1.3607)/24 = 0.1417416667; the lesson teaches both bisection on meetsDesignLife and the rearrangement, and they agree. Six decimals is 3.3e-7 off, tol 5e-7."
corrosion,advanced,soku_required_availability_pct,percent,91.66666666666664,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l02-what-availability-do-i-need.md,,"88/0.96 = 91.6666667 percent; the effective protection is linear in availability with no clamp in range, so the bisection turn equals the closed form. Six decimals is 3.3e-7 off, tol 5e-7."
corrosion,advanced,soku_availability_for_design_life_pct,percent,97.16317698615987,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l02-what-availability-do-i-need.md,,"(1 - 0.14174167/2.1082)/0.96 = 97.1631770 percent; combines the l01 and l02 inversions, linear, no engine-only step."
corrosion,advanced,soku_allowance_to_reinstate_mm,mm,11.981980256000003,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l03-what-allowance-reinstates-the-life.md,,"1.3607 + 2.1082 x (1 - 0.96 x 0.823) x 24 = 11.9819803; six decimals is 2.6e-7 off, tol 5e-7."
corrosion,advanced,soku_stripped_film_life_yr,yr,1.6136040223887678,1e-06,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l05-the-capstone-brief.md,,(4.7625 - 1.3607)/2.1082 = 1.6136040; tol 1e-6.
corrosion,advanced,soku_film_credit_life_ratio,ratio,4.76371951219512,5e-07,none,[],False,,hand-calc,full,1.0,6,0.0,,,False,,src/content/courses/corrosion/advanced/m05-inversion-against-a-limit/l05-the-capstone-brief.md,,1/(1 - 0.96 x 0.823) = 4.7637195; rounded to six decimals the error is 4.88e-7 against tol 5e-7.
crude,beginner,idama_blend_api,degrees API,33.76556073569742,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m02-blending-on-the-right-basis/l02-api-through-specific-gravity.md,,"SG=141.5/(API+131.5) per crude, volume-weighted SG, back to API; reproduced exactly (33.76556073569742)."
crude,beginner,idama_blend_sulfur_wtpct,wt%,0.45211238819254823,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m02-blending-on-the-right-basis/l04-sulfur-blends-on-mass.md,,Mass-weighted sulfur with mass = bbl x SG; reproduced exactly (0.45211238819254823).
crude,beginner,idama_blend_vanadium_ppm,ppm,14.946944991453488,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m02-blending-on-the-right-basis/l04-sulfur-blends-on-mass.md,,Vanadium blends on mass like sulfur (per-mass property); reproduced 14.946944991453487.
crude,beginner,idama_abiteye_mass_share_pct,percent,17.175715682949974,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m02-blending-on-the-right-basis/l03-volume-shares-become-mass-shares.md,,"Abiteye bbl x SG over the sum of bbl x SG, x100; reproduced exactly (17.175715682949974)."
crude,beginner,idama_blend_cii,index,1.0443475502291177,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m05-will-the-blend-stay-stable/l01-saturates-against-aromatics-and-resins.md; l03-sara-blends-on-mass.md,,CII=(sat+asph)/(arom+resins) on mass-blended SARA; reproduced exactly (1.0443475502291177).
crude,beginner,idama_opuama_kerosene_yield_pct,volume percent,15.246859479988313,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/beginner/m04-the-curve-and-its-cuts/l02-between-the-measured-points.md; l04-a-cut-is-a-difference.md,,"Linear interpolation of Opuama's TBP at 500 F and 350 F, difference; reproduced exactly (15.246859479988313)."
crude,intermediate,ogbele_blend_t50_f,F,580.0450450450451,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m01-the-blends-own-curve/l03-every-temperature-a-crude-measured.md; m02-the-fifty-percent-point/l01-reading-a-temperature-off-the-curve.md,,"Blend curve = volume-weighted percent-off at every temperature either crude measured, then inverse linear interpolation at 50 percent; reproduced exactly (580.0450450450451)."
crude,intermediate,ogbele_blend_kerosene_yield_pct,volume percent,14.478553599579609,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m01-the-blends-own-curve/l01-yields-add-on-volume.md; m03-cut-yields-of-the-blend/l01-the-blends-cut-yields.md,,Blend curve at 470 F minus at 340 F (equivalently the volume-weighted crude yields); reproduced exactly (14.478553599579609).
crude,intermediate,ogbele_blend_diesel_yield_pct,volume percent,18.889779763580073,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m03-cut-yields-of-the-blend/l01-the-blends-cut-yields.md,,Blend curve at 640 F minus at 470 F; reproduced exactly (18.889779763580073).
crude,intermediate,ogbele_gross_value_per_bbl,dollars per bbl,72.52669990073112,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m04-netback/l01-product-value-per-barrel-of-crude.md,,Sum of cut yield/100 x product price over the five cuts; reproduced exactly (72.52669990073112).
crude,intermediate,ogbele_loss_value_per_bbl,dollars per bbl,0.7977936989080376,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m04-netback/l02-losses-on-the-product-side.md,,"Gross x 1.1 percent, losses on the product side; reproduced 0.79779369890804 (expected 0.7977936989080376)."
crude,intermediate,ogbele_netback_per_bbl,dollars per bbl,62.22890620182309,5e-05,none,[],False,,hand-calc,full,1.0,4,0.0,,,False,,/root/wt-b5-nextgen/src/content/courses/crude/intermediate/m04-netback/l03-processing-and-freight.md,,Gross x (1 - 0.011) - 7.35 - 2.15; reproduced exactly (62.22890620182309).
crude,advanced,onne_total_cost_usd,dollars,872013.320248094,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 0}",1.0,4,0.3202480940381065,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:55 -> fmt(result.totalCost, 4)""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:53-56 (Total tile),/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:55,"Total prints `${fmt(result.totalCost, 0)}` (0 dp, 872013) while tol is 5e-5; the value's fractional part .3202 is unobtainable from the page. Unit cost 87.20 $/bbl at 2 dp (line 51) is worse."
crude,advanced,onne_fcc_volume_bbl,bbl,3228.160923653412,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 1}",1.0,4,0.039076346587989974,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:58 -> line.volume.toFixed(4) (and RecipeResults.jsx:87 tooltip fmt(v, 4))""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:56-60 (In the recipe line),/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:58,"Recipe volume prints `line.volume.toFixed(1)` bbl (3228.2) and the chart tooltip fmt(v, 1) (RecipeResults.jsx:87); tol 5e-5 needs four decimals."
crude,advanced,onne_butane_volume_bbl,bbl,437.0326736147707,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 1}",1.0,4,0.032673614770715176,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:58 -> line.volume.toFixed(4)""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:56-60,/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/PoolPanel.jsx:58,"Same recipe line, toFixed(1) prints 437.0; expected 437.0326736 with tol 5e-5."
crude,advanced,onne_sulfur_relief_usd_per_ppm,dollars per ppm,296.3096164435926,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 2}",1.0,4,0.00038355640742793184,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197 -> fmt(row.price, 4)""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:182-203 ('What each constraint is costing'),/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197,"Shadow price prints `$${fmt(row.price, 2)} per ppm` (reads $296.31); tol 5e-5 needs four decimals."
crude,advanced,onne_rvp_relief_usd_per_psi,dollars per psi,6495.117849392539,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 2}",1.0,4,0.002150607460862375,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197 -> fmt(row.price, 4)""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:182-203 ('What each constraint is costing'),/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197,"Shadow price prints `$${fmt(row.price, 2)} per psi` (reads $6495.12); tol 5e-5 needs four decimals."
crude,advanced,onne_ron_relief_usd_per_octane,dollars per octane number,4032.630838167829,5e-05,display,"[""display_miss""]",False,,suite-app,"{""decimals"": 2}",1.0,4,0.0008381678289879346,,,True,"{""display"": ""/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197 -> fmt(row.price, 4)""}",/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:182-203 ('What each constraint is costing'),/opt/petrolord-studio/workspaces/dev1/projects/petrolord-suite/src/components/blendoptimizer/RecipeResults.jsx:197,"Shadow price prints `$${fmt(row.price, 2)} per octane number` (reads $4032.63); tol 5e-5 needs four decimals."
dca,beginner,qi_bpd,stb/d,120.0,0.5,none,[],True,,nextgen-panel,"{""decimals"": 4}",1.0,,0.0,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:32-34 (defaults well Ekene-1, window primary)","/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:144 fmt(params.qi, 4)","Fit explorer on Ekene-1, Auto-select, Primary returns qi 120.0000; tol 0.5 on an integer-valued truth, far above the half unit of the 4 printed decimals."
dca,beginner,di_per_day,1/d,0.0012,2e-05,none,[],True,,nextgen-panel,"{""decimals"": 7}",1.0,,0.0,,,True,,/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:32-34,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:145 fmt(params.Di, 7)",Di tile prints 0.0012000 (7 decimals); tol 2e-5 is far above half a unit (5e-8).
dca,beginner,eur_10_stb,stb,91666.6666666667,500.0,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.03333333329646848,,,True,,/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:149 EUR tile,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:149 fmt(book.eur, 1)",EUR tile 91666.7 at 1 decimal; tol 500. Hand route (qi - qlim)/Di is also taught (beginner m05 l02).
dca,beginner,t_limit_days,days,2070.75554149,10.0,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.044458510000367824,,,True,,/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:150 Time to limit tile,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:150 fmt(book.timeToLimitDays, 1)",Tile 2070.8 days; tol 10. Hand route ln(qi/qlim)/Di taught in beginner m05 l03.
dca,beginner,np_flood_stb,stb,73157.9366256283,400.0,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.03662562830140814,,,True,,/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:151 Np tile,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:151 fmt(book.npAtDate, 1)",Tile 73157.9 at 1 decimal; tol 400.
dca,beginner,eff_decline_pct,%/yr,35.4674217142705,0.1,none,[],True,,hand-calc,full,1.0,,0.0,,,True,,/root/wt-b5-nextgen/src/content/courses/dca/beginner/m06-the-associate-booking/l02-capstone-walkthrough.md (walkthrough 2),"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:152 fmt(book.effectiveDeclinePct, 4)",1 - exp(-0.0012 x 365) = 35.4674 percent; tile also prints 35.4674 at 4 decimals; tol 0.1.
dca,intermediate,e3_b,-,0.5,0.02,none,[],True,,nextgen-panel,full,1.0,,0.0,9,0.11,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:94-97 (well Ekene-3, window Primary)",/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:146 String(params.b) (raw float 0.49999999999999994),"b tile prints the raw engine float; tol 0.02 is below the 0.05 grid step so neighbouring grid points fail (intended, per the walkthrough)."
dca,intermediate,e3_eur_stb,stb,111270.166537926,600.0,none,[],True,,hand-calc,full,1.0,,0.0,,,True,,/root/wt-b5-nextgen/src/content/courses/dca/intermediate/m06-the-professional-booking/l02-capstone-walkthrough.md (walkthrough 1),"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:149 fmt(book.eur, 1)",Hyperbolic closed form worked in the lesson; tile 111270.2; tol 600.
dca,intermediate,e6_win_di,1/d,0.001,2e-05,none,[],True,,nextgen-panel,"{""decimals"": 7}",1.0,,0.0,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:94-97 (Ekene-6, Primary)","/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:145 fmt(params.Di, 7)",Di tile 0.0010000; tol 2e-5.
dca,intermediate,e1_naive_r2,-,0.818388421218434,0.01,none,[],True,,nextgen-panel,"{""decimals"": 6}",1.0,,4.2121843402131987e-07,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:97 (Ekene-1, window Full history)","/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:147 fmt(fit.R2, 6)",R2 tile at 6 decimals; tol 0.01.
dca,intermediate,tc_eur_stb,stb,91524.2759502962,50.0,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.024049703803029843,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/TypeCurveExplorer.jsx:14-15 (defaults pool E3+E6, target Ekene-6)","/root/wt-b5-nextgen/src/components/course/panels/dca/TypeCurveExplorer.jsx:68 fmt(out.eurFixedB, 1)",EUR (fixed-b) tile 91524.3; tol 50.
dca,intermediate,field_eur_stb,stb,461709.132532792,2000.0,none,[],True,,hand-calc,full,1.0,,0.0,,,True,,/root/wt-b5-nextgen/src/content/courses/dca/intermediate/m05-portfolio-rollups (sum of four closed-form EURs),,"Four closed-form EURs added; tol 2000 also admits the scenario roll-up total (461475.5), as the walkthrough states."
dca,advanced,e5_late_di,1/d,0.00035,5e-06,none,[],True,,nextgen-panel,"{""decimals"": 7}",1.0,,0.0,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:25 (Post-ramp preset, Ekene-5)","/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:145 fmt(params.Di, 7)",Di tile 0.0003500; tol 5e-6.
dca,advanced,e6_oil_di,1/d,0.0013275893489185155,2e-06,none,[],True,,nextgen-panel,"{""decimals"": 7}",1.0,,1.0651081484456745e-08,,,True,,"/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:25 (Post-ramp preset, Ekene-6)","/root/wt-b5-nextgen/src/components/course/panels/dca/FitExplorer.jsx:145 fmt(params.Di, 7)",Di tile 0.0013276; tol 2e-6 is 40x the half unit of the 7 printed decimals.
